43.00,2701,-29.276142,0.615171,3.698119,-1.524438,1.977486,0.299246,0.000000,11,FALSE
43.50,2701,-27.427082,-0.147048,3.841730,-1.114050,1.972226,0.332149,0.000000,11,FALSE
44.00,2701,-25.506217,-0.704073,3.926030,-0.765692,1.969949,0.345398,0.000000,11,FALSE
44.50,2701,-23.543202,-1.086919,3.971009,-0.480717,1.970490,0.342300,0.000000,11,FALSE
45.00,2701,-21.557697,-1.327278,3.991803,-0.255947,1.973305,0.325682,0.000000,11,FALSE
45.50,2701,-19.561796,-1.455251,3.999078,-0.085899,1.977685,0.297929,0.000000,11,FALSE
46.00,2701,-17.562257,-1.498200,3.999840,0.035774,1.982888,0.261065,0.000000,11,FALSE
46.50,2701,-15.562337,-1.480314,3.998334,0.115452,1.988209,0.216853,0.000000,11,FALSE
47.00,2701,-13.563170,-1.422588,3.996833,0.159145,1.993027,0.166864,0.000000,11,FALSE
47.50,2701,-11.564754,-1.343015,3.996286,0.172335,1.996831,0.112537,0.000000,11,FALSE
48.00,2701,-9.566611,-1.256848,3.996800,0.159956,1.999238,0.055213,0.000000,11,FALSE
48.50,2701,-7.568211,-1.176870,3.998001,0.126440,1.999996,-0.003855,0.000000,11,FALSE
49.00,2701,-5.569210,-1.113650,3.999282,0.075776,1.998992,-0.063501,0.000000,11,FALSE
49.50,2701,-3.569569,-1.075762,3.999983,0.011564,1.996235,-0.122659,0.000000,11,FALSE
50.00,2701,-1.569577,-1.069980,3.999505,-0.062945,1.991849,-0.180381,0.000000,11,FALSE
50.50,2701,0.430175,-1.101452,3.997378,-0.144819,1.986045,-0.235853,0.000000,11,FALSE
51.00,2701,2.428864,-1.173862,3.993299,-0.231436,1.979096,-0.288408,0.000000,11,FALSE
51.50,2701,4.425513,-1.289580,3.987141,-0.320480,1.971313,-0.337528,0.000000,11,FALSE
52.00,2701,6.419084,-1.449820,3.978939,-0.409937,1.963015,-0.382847,0.000000,11,FALSE
52.50,2701,8.408553,-1.654788,3.968867,-0.498094,1.954510,-0.424135,0.000000,11,FALSE
53.00,2701,10.392986,-1.903835,3.957207,-0.583535,1.946076,-0.461292,0.000000,11,FALSE
53.50,2701,12.371590,-2.195603,3.944313,-0.665125,1.937949,-0.494322,0.000000,11,FALSE
54.00,2701,14.343746,-2.528165,3.930578,-0.741994,1.930321,-0.523319,0.000000,11,FALSE
54.50,2701,16.309036,-2.899162,3.916401,-0.813515,1.923332,-0.548446,0.000000,11,FALSE
55.00,2701,18.267236,-3.305920,3.902162,-0.879278,1.917079,-0.569919,0.000000,11,FALSE
55.50,2701,20.218317,-3.745558,3.888209,-0.939060,1.911614,-0.587989,0.000000,11,FALSE
56.00,2701,22.162421,-4.215089,3.874835,-0.992801,1.906955,-0.602929,0.000000,11,FALSE
56.50,2701,24.099839,-4.711489,3.848909,-1.088990,1.860643,-0.733489,0.000000,11,FALSE
57.00,2701,26.024293,-5.255984,3.801464,-1.244538,1.774266,-0.923028,0.000000,11,FALSE
57.50,2701,27.925025,-5.878252,3.711107,-1.492542,1.592949,-1.209345,0.000000,11,FALSE
58.00,2701,29.780579,-6.624523,3.523347,-1.893680,1.161333,-1.628283,0.000000,11,FALSE
58.50,2701,31.542253,-7.571364,3.124466,-2.497541,0.182907,-1.991619,0.000000,11,FALSE
59.00,2701,33.104486,-8.820134,2.458363,-3.155385,-1.014322,-1.723702,0.000000,11,FALSE
59.50,2701,34.333667,-10.397827,1.609247,-3.662011,-1.641230,-1.142962,0.000000,11,FALSE
